,[Commits] Count,[Commits] Days since first,[Commits] Days since last,[Commits] Total lines added,[Commits] Total lines deleted,[Commits] Average additions,[Commits] Average deletions,[Commits] Average files changed,[Commits] Average message length (chars),[Commits] Per day,[Commits] Per day (True),[Commits] Maximum per day,[Contributors] Count,[Contributors Top-10] Average commits,[Contributors Top-10] Average participation weeks,[Contributors Top-10] Average additions,[Contributors Top-10] Average deletions,[Contributors Top-10] Average followers,[Contributors Top-10] Average following,[Contributors Top-10] Average public repositories,[Contributors Top-10] Average teams,[Contributors Top-10] Average stars,[Contributors Top-10] Average watchers,[Contributors Top-10] Average forks,[Forks] Count,[Forks] Per day (True),[Forks] Max per day,[Issues] Total comments,[Issues] Count,[Issues] Open,[Issues] Labels,[Issues] Average participants (beside creator),[Issues] Average assignees,[Issues] Average labels,[Issues] Average reactions,[Issues] Average closing time (days),[Issues] Average comment interval (days),[Issues] Average comments,[Issues] Average comment len (chars),[Issues] Average title len (chars),[Issues] Average body len (chars),[Issues] Per day,[Issues] Per day (True),[Issues] Maximum per day,[Issues] Closed to total,[Issues] Bugs to total,[Repo] Size,[Repo] Folders,[Repo] Files,[Repo] Topics,[Repo] Branches,[Repo] Age (days),[Repo] Workflows,[Repo] Programming Languages,[Repo] Milestones,[Repo] Watchers,[Repo] Deployments,[Repo] Readme length (chars),[Repo] Network members,[Pulls] Count,[Pulls] Closed to total,[Pulls] Total lines added,[Pulls] Total lines deleted,[Pulls] Average lines deleted,[Pulls] Average lines added,[Pulls] Average closing time (days),[Pulls] Average reviewers,[Pulls] Average comments,[Pulls] Average review comments,[Pulls] Average commits,[Pulls] Average assignees,[Pulls] Average body len (chars),[Pulls] Average title len (chars),[Pulls] Average files changed,[Pulls] Average labels,[Pulls] Mergeable to total,[Pulls] Merged to total,[Pulls] Created per day,[Pulls] Created per day (True),[Pulls] Maximum created per day,[Releases] Count,[Releases] Tags,[Releases] Total downloads,[Releases] Average body len (chars),[Releases] Average title len (chars),[Releases] Average assets,[Releases] Average asset downloads,[Releases] Average asset size,[Releases] Prereleases to total,[Releases] Per day created (True),[Releases] Per day published (True),[Releases] Downloads per day (True),[Stars] Count,[Stars] Per day,[Stars] Per day (True),[Stars] Maximum per day,[Workflow Runs] Count,[Workflow Runs] Successful to total,[Workflow Runs] Failed to total,[Workflow Runs] Skipped to total,[Workflow Runs] Average duration (ms),[Workflow Runs] Average success duration (ms),[Workflow Runs] Average failure duration (ms),[Workflow Runs] Average successes per day,[Workflow Runs] Average successes per day (True),[Workflow Runs] Average fails per day,[Workflow Runs] Average fails per day (True),[Contributors Top-100] Average commits,[Contributors Top-100] Average participation weeks,[Contributors Top-100] Average additions,[Contributors Top-100] Average deletions,[Releases] Drafts to total
[Repo] Programming Languages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04761896627749799,-0.08431322067290473,0.20750932155756455,-0.03781999718275001,-0.08874349588233223,0.131696896450896,0.08133828346234546,0.17773685401022957,0.09472423346642371,0.002260813259437929,0.10591867070299184,-0.06996962779788135,0.13678177613131007,0.10284826286209182,0.12717183226259374,0.013745422984613707,-0.09806872766997066,0.12066745773965547,0.16845011584683683,0.01364464158925558,0.10896645100213392,-0.08021498562328334,-0.03189450467760466,0.14782970661258352,0.1557651230839502,0.02974204585160226,0.05956588546282234,-0.0388888725790921,0.05691274877605794,0.39160014750254063,-0.025023159533431056,0.2093472130964978,-0.06096966712728958,0.1522368728038083,0.08676616225842539,0.12091953446378356,0.1139832003448219,0.03567289236271459,-0.05837734573279659,-0.05319872092835927,0.06589807659507627,-0.0048966676782337655,0.03229937036724288,-0.03949085881441418,0.08503588870409136,0.08460507420440563,0.14507441761904227,-0.0034078761023078564,0.25993751083728717,0.011548791236345314,0.07653716479066286,0.1625261048032617,0.22210676042606822,0.07214011540431924,-0.07573738224369904,0.21709529022951574,0.13367066231287422,
[Repo] Milestones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1515498321612497,0.050834760002599344,-0.038405394471710215,0.25342123980830206,0.14565538880546106,0.061582082740776985,0.09175999522855156,0.0737210272986547,-0.04712376326220065,0.016391292957250402,-0.08141539008770356,0.09428126247389111,-0.024129480411714505,-0.019691380267508,0.09362915105202596,0.3560394317124652,-0.03724165718268298,0.02372921268060216,0.05527277634360466,0.17496079768096778,-0.0038638726508084236,-0.11781807954055014,0.07895887189336154,0.12218975524210053,0.07212312150934606,0.14103055118623606,-0.018397225181099357,0.08355456873561513,0.1546492951698733,-0.049729422495191904,0.1514054647628329,0.036645293238595264,-0.024452518872082853,0.03169937329156723,0.0625732355310382,0.08637530160818074,0.11721306881047171,0.1335060790784026,-0.05646172116722576,0.1759560387659185,0.09796398761597383,0.007785584787737075,0.03512325667559826,0.1312297206785158,0.06992591399423555,0.02887057478246189,-0.0038066574835831117,-0.002246800286538355,-0.03853628639895324,-0.04618678182813606,0.11168881282922728,0.025417989081236846,-0.270079111121729,-0.5081807741055618,-0.45180527944762167,-0.5677300243692317,
[Repo] Watchers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0947746576410531,0.20979987436212202,0.8744717431264557,0.24565217743429038,0.1081684845436156,0.07159324112446959,0.07969580286606362,-0.035073920088102846,0.00722782512957949,-0.12221311138755553,-0.03476761202452481,-0.06124012919771877,-0.04624439858211032,0.0044115118887547615,0.16158047199674172,-0.019288634263495252,-0.07994205342233043,0.028807538997656163,0.1435570747425116,-0.10125106391147658,-0.08038153496992462,0.19603334673952036,0.2012085899353818,0.5667911794604682,0.06704142979942615,-0.017451506427078385,0.04985890470976104,0.3109672648443513,0.0085377404609347,0.022493314379847983,0.0434868104246636,-0.0242594683924012,-0.05077756654200572,0.11837410519375692,0.13260979427900116,0.054968494654947915,0.9330907224460926,-0.07492075921642301,0.494589805099216,0.03890658147766292,0.025043620328803928,0.15460421463618146,0.0795136621440948,0.03835655029471599,-0.014926990797352092,0.00030790147656358055,0.030516432289681896,-0.02079052750165602,-0.08293010413509898,0.11020085817748074,0.04484794709289561,0.28706010400519655,0.04408720116184716,0.5831798376198536,0.5650083950239847,
[Repo] Deployments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.024019661394754116,0.04454740889549849,0.2836880580178532,0.06755809205884403,0.2513280999658504,0.37369391825443565,0.010988204874093415,0.038306383886955266,-0.11166699241225718,0.06730686215815981,-0.11148235736603722,0.07137206795680373,0.0008766690173042921,-0.012055885837128666,-0.020630513815580724,-0.009661607176962598,0.02061249698422364,0.16318305114055243,-0.0744609609108444,0.09776825472929683,0.24064241559131874,0.28801851428138314,0.20137726053848565,0.04241355716218377,0.0015586646846245974,-0.05178668840263415,0.05541322923657273,-0.10626014436644439,-0.07557580089521965,-0.045038311603096876,-0.030944578052820762,0.047486378663232486,-0.02022046257435822,-0.015794006191393695,-0.05515881289446149,0.10334112162645305,-0.08510513938501033,0.08518203261057271,-0.07371394795788697,0.1366253390095874,-0.024478253390569856,0.08932989577298722,0.6015963696922906,0.4218673287613319,0.045300640955551086,0.13947732465739995,0.053987425079502105,0.016438125265412305,0.36582118438895844,0.2110150702757482,0.06531781924532416,0.49290350087488277,-0.035472596308902905,0.03834386039657815,
[Repo] Readme length (chars),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15919131524772565,0.03398857239431402,0.0023338611045226653,-0.011849110782045745,-0.06280859431573542,-0.014395842833095241,-0.06422996004721078,-0.07710504290210586,-0.041925651941187025,0.002519219381727325,0.04573449277303841,-0.047121320629581936,0.09021613402856664,0.05828500392101949,-0.045745630743742424,-0.05552820780218502,-0.01921730028238465,0.022322954413714194,0.027450634214496915,0.021146867760259393,0.041622674723124004,0.254330129875009,-0.04133726035855764,-0.08140748894635019,-0.06870665424894672,0.23578174250574876,-0.013828435519700418,-0.051558958499577784,-0.04697677361324553,-0.07050222638595177,-0.04406343320342614,0.06876336306130043,0.08274763553499385,-0.030577180323995888,0.20103172510005105,-0.09923217077607702,0.19213351284860952,-0.03791536442564202,0.03648178944309939,-0.004198295403590371,0.028278126690755846,-0.005360769436979573,-0.04437933982867742,-0.008510225408906679,-0.06936795026997865,0.024593648132743267,0.047457442258195745,-0.029329977363876613,0.0002923645220328844,-0.6474460686596217,-0.614035017441881,-0.3008849663946926,-0.38577528327743893,
[Repo] Network members,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28980056483573086,0.11714002851114752,0.22262537161014748,0.2145622106791534,-0.014687632334534882,0.08045178930416129,-0.1310525268772158,-0.03942969610754578,-0.013444806095626413,-0.021475700846131002,0.03707757285023619,0.2356284815848956,0.07215063266012435,-0.09084031080467382,0.15850653220008945,0.23900306637119717,-0.09675055861652819,-0.17251714019199801,0.4126723603492645,0.33201602859754276,0.5877549433917415,0.05653465361941721,-0.0001300017235121894,0.013571636881288622,0.2793520788531212,-0.06130714668507566,-0.005411910639467588,0.03652816233650827,-0.0347000987870111,-0.0661445145696416,0.08883407960781867,0.09717931732556115,0.004010508513112832,0.7573124881869457,-0.11665417074775448,0.42903677126650375,0.008209654604304126,0.14144029471837655,0.10979626539407812,0.13320326455066278,0.10316883634793543,-0.039971631758660045,0.03111882780945871,0.07792149197029671,0.06873392689058361,-0.008521434592338851,0.14848541166031534,0.07601066680823289,0.499295601517002,0.1355415011529773,0.8363286688035106,0.8178921024316982,
[Pulls] Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2660790589498539,0.6990022430971391,0.4964781780706003,-0.024365097624405904,0.04921249258142133,-0.2099075416881742,0.25361875087334407,0.3210913869534081,0.465239521792531,-0.0019168908660495538,0.17399593082381556,0.4036176141596067,0.3204513981435855,0.01555220449616077,0.25833130471435617,-0.2678241050843308,0.09027735748739277,0.7406264234432336,0.8971926169038077,0.5641974257857355,0.15486271895187734,0.2997433801846499,0.031866519581653735,0.26151548568663496,-0.008906287515424695,0.039742507424944305,-0.0514659695383352,0.0037532262943017463,0.14068138130953214,0.11488121950773511,0.13673588608883103,0.032617408515533644,0.22498679999044346,-0.0525150775422176,0.1461652241568163,0.11854445620410434,0.572795249133073,0.18197559142288494,0.06692347207653399,0.3548654744753504,0.17425732425501947,0.0856086268792856,0.04133334235537602,0.6020387847973924,0.44484818746253074,0.48364715761250376,0.43168829078347243,-0.33585920773898076,0.19013488572958015,-0.39819505601731586,-0.29405816880865193,
[Pulls] Closed to total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14371201893038013,0.11921146889850615,0.03736557393755635,-0.04906668486062608,-0.37144318104755475,0.054823917885714925,0.10796710549466366,0.029325130702092347,-0.01554060607308948,0.11919845823751828,0.06746723933044034,-0.09986521127359443,-0.0135568038771885,0.06120309419943145,-0.7258631322389258,0.36603519843850335,0.20815444291142848,0.22034183686471567,0.2119940822651712,0.1946155093834893,0.08347984448578677,0.05065372047982459,0.12657500106496145,-0.16951509052814379,0.046722804967330916,0.05719207733914011,0.08955991260296808,-0.012299947931607052,0.16357986960487744,0.16445584718906056,0.05491559568866499,0.10155944350993912,-0.03380214733998922,0.04068288154631811,0.020955204956169024,0.13637350296466602,0.1711255887170881,0.010151917644354911,0.09001899950370268,0.05823444324570499,0.10641228873175436,0.017132337115850254,0.1424437501670324,0.049324006813211516,0.18300942950438814,0.00989447218780219,0.31784075335547846,0.4963810867754789,0.16710149844289116,0.0886785911191398,
[Pulls] Total lines added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7388064419971027,0.051903997897624635,0.45255710440780916,-0.1541485302612706,0.12752262083933713,0.361691251049183,0.3769492505575456,0.2920154351075452,0.04216488941598956,0.48918842712905236,0.3270871505964769,0.27485035675546093,0.223772255055709,-0.14257264599425257,-0.028103933531752414,0.7375174388691108,0.7707470198896018,0.3819140339335722,0.10745022289224204,0.10132368166849098,0.07277579606942086,0.11206197826215882,0.03840477478762591,0.06824633622808732,-0.002021170030904105,0.055293612736908915,0.12372013920553362,0.08412292433967292,0.1008908766928775,0.06336019115968033,0.02791299672891205,-0.11027518789130149,0.06372552315074155,-0.03087894440293693,0.5214898759754163,0.05183252160470661,0.08227706680067141,0.1957221419183749,0.17687675142745773,0.14309500222787921,0.17145387737541323,0.5948544995230441,0.5534574074440048,0.4249323899846534,0.44884455092724346,0.6745606736985847,0.23873027355635298,0.9727550256156148,0.9456997795381852,
[Pulls] Total lines deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1694733971288582,0.28871590322329094,-0.13723559227294407,0.14164367060956895,0.2932679109984701,0.26010787196735596,0.12181384458407375,0.043866880792566905,0.07389429385344687,0.22194102286237363,0.264215758234897,0.16773952064642295,-0.12029070224763459,0.05797830344452349,0.5876550734441358,0.5379217631635774,0.281626103488994,0.10369465152301743,0.12186634503304095,0.09767621116414422,0.06531587654294309,0.07762013946750965,0.11939498172428456,-0.0032027698363814895,-0.0016702800849620586,0.12048070554124757,0.06562827511614723,0.08679955922732198,0.0710335760664659,0.042485414395179964,-0.09733451489207051,0.07972698053504547,-0.04616503559781467,0.12313750154405854,0.0021018859775609835,-0.008641673047312242,0.2589823549260065,0.35678746995716,0.03614020854941498,0.015436942826048166,0.17144688492529064,0.08984017057381485,0.22667568739988705,0.12079349423388008,0.7255326319708795,0.2961084980302369,0.9969272396919397,0.9843736278219073,
[Pulls] Average lines deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0733714725217313,-0.07555959057612162,-0.02284164219730713,-0.07351926031270768,-0.053166191417767066,0.020502876509833293,-0.0459177449069981,-0.036025600718002884,-0.02033954388450175,0.6754905524933437,-0.04882676067354199,-0.01491630192021749,0.07616304316983359,0.004464521906073523,-0.013421413442849191,-0.03773225275280905,0.028807599902580375,-0.0028719435185343262,0.0030943729452282197,-0.03178138107502546,0.009130259995067398,0.1404206480505297,-2.7450134590674224e-05,-0.005693611690304421,-0.025240931960372293,0.026043920005181843,0.03813120681427614,-0.002770469603907624,-0.03612488574699582,-0.05024929120761445,-0.03051781840170673,-0.041910442512011654,-0.028334809666888422,0.0034758155089689912,0.1486288136101385,-0.0028751590035944155,0.007422079913590246,-0.008227916601225151,-0.020269260640969993,-0.04883112743802834,-0.04299643319497224,-0.0651526882972441,-0.05135782212703304,0.7315479841279402,0.2795146897031439,0.9980057601963792,0.9761026335990206,
[Pulls] Average lines added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07135645914634844,-0.014420098996533967,0.07802979222788355,0.11543400156926599,0.7897960738661718,-0.07504382346550911,0.04157486687395942,0.13876109090678782,0.5951869419377102,-0.003021618254944455,0.04151069994864272,-0.2643693903373226,0.13752721443255714,0.09236558695809029,0.0058830613189320815,0.03401526433681759,0.017414522971304098,0.0772835252789126,-0.02434503259298049,0.037467938371372404,0.001471192285841072,0.07697233231083483,0.25243296035575036,0.010093479694344232,0.09271718002943974,0.0964226146308099,0.08350953600376064,-0.031394324243330884,-0.09765561125151967,0.013338360662377924,-0.06724190051434317,0.020684644376870495,-0.027546480785169213,0.23182942050708102,-0.0029230356182693043,0.0471317750714752,0.23345000809771654,0.20365009036737935,-0.006099992958456945,0.01678170690937553,0.055435280518438185,0.03674588654604539,0.710125859278061,0.24508362435306005,0.9953337384716504,0.9652193321903564,
[Pulls] Average closing time (days),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11789999769416125,0.03890896834430671,-0.13127102683036518,-0.05251010786696442,-0.06474468723065367,-0.03494399220179538,0.06998961574432351,-0.10919719964889908,-0.05771037759902863,0.34823478606173575,-0.3674011671373473,-0.261366828339057,-0.2506152738575104,-0.24897867579409277,-0.212522865182497,-0.03146774237872338,-0.024349334807153577,0.05911210619488156,0.016067714694902306,-0.09337598849745281,-0.02643075384949609,-0.10829113400907173,0.03529037045729694,-0.2954981585983794,-0.3410406435924281,-0.05152824866358516,-0.16898100317624715,0.20715968051900843,-0.2308725737118697,0.15666300881806014,-0.11482188060821684,-0.0021475731000275204,0.02830974579537364,-0.11871010528296026,-0.07436694935292922,-0.007172494705507004,0.0043870354853844775,-0.1250370776933618,-0.16231446921741136,-0.12876194273768102,-0.1935641862460656,-0.32740655850840616,-0.3838428770764211,-0.31898671684119984,-0.25326003870609387,
[Pulls] Average reviewers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0822913979908037,0.3335560943206882,-0.010992636609878882,0.049610185631476025,0.31981888227459454,0.1852358654106555,-0.030086536676352804,0.21395923795884136,-0.08236606369573313,0.07792231571281064,0.23700801169303448,0.2610193159245571,0.29190390531790505,0.05811871289026042,0.009407891141048827,0.07666909289475388,0.17280169452971755,-0.030929002952531957,0.12398517292094739,-0.016020247519551063,-0.01490840792521656,0.1156250948937975,0.056790432830947694,0.08045401514033663,0.09898464194097104,0.021926915403306883,-0.09192498361342513,0.051652187244935734,-0.0642256234620845,0.07598403005481807,0.12072211173518273,0.011213385891128342,0.1472766142794736,0.11420712496578753,-0.03870466698167528,-0.09036496510617738,0.10938209497687762,0.05136996106612207,0.0886226762557492,0.11968104299498299,-0.3956447509244492,-0.5054074738913212,-0.5287508277648383,-0.5996308251544066,
[Pulls] Average comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4357071101405134,0.07578170682762612,0.11456500302149694,0.2068486545884033,0.34504534101043427,-0.02271615341119926,0.13356272946725964,-0.11851290369226442,-0.14054532081522664,0.15483799077863455,0.2381736037377094,0.08294068792673405,-0.0021649830592070946,0.13420166046815243,0.007505377847190441,0.12955922956891305,-0.02958724001604791,0.14035599885978808,-0.07928082470351222,-0.09910005319226306,0.23457000086032642,-0.05775510706001677,-0.08902601749441999,0.01526567472898045,-0.08828945222287983,-0.10543180279592923,-0.12613437642925285,0.12460417597094896,0.2083016032346641,-0.0072171334374060165,0.05439573235387826,0.0011600897282749256,-0.1087665215733822,0.0494472368483687,0.13433016114050766,0.2848135131281941,0.17515695946529203,0.14849576237951997,0.08388529940742603,-0.6221393797698517,-0.08938548583593886,-0.7025018627471358,-0.6096951045873786,
[Pulls] Average review comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08416785202637612,0.21495619243925237,0.14087406978967817,0.4028495865599062,0.015247145835268193,0.042748713296128546,-0.2001865594873111,0.0001640305147893599,0.308178330746767,0.41345394266716934,0.2538526951506896,-0.08645005127024873,0.0698612803334759,0.024324079039533094,0.08341105733399155,-0.0749603866350676,0.05398681228621009,-0.0601369874888237,-0.006263667589803428,0.23176776875263147,-0.029302278315778786,-0.02584880212565123,0.05043298558529831,-0.06453499543893199,-0.17848326619778385,-0.07787336020884353,-0.05684018186582007,0.22371278504982386,0.038970655173254466,0.055814235605353715,0.13777762180518122,0.05071737884480897,0.03758981920084662,0.044231454695823166,0.2841837235331407,0.22496185829817655,0.18359556483502612,0.24300908608959904,-0.7951666952372836,-0.4697770329606327,-0.7548442786075305,-0.6998098000508225,
[Pulls] Average commits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03421631680678828,-0.01308640517108202,0.07635351924479884,0.46087741720788283,-0.008712792351936696,0.02838670555729768,-0.1998611156516873,0.034222027261040455,-0.004686334435858903,0.027196128860435473,0.01091302090798782,0.011071071504237603,0.2317778008246981,0.0038492617114434546,0.07046266054196285,-0.02546678910309663,0.27464361231644524,0.03692201224094571,0.08763760867788985,0.046746166857553964,0.05471793883254567,0.23198981049713624,-0.022637917508569656,-0.07619224350833805,-0.026989955342599396,-0.03450560703870375,-0.01663469522478406,-0.04700587970447806,0.17107436790335134,-0.010342221867119004,-0.004582769162638738,0.13017053722029834,0.23248897232580518,-0.0040905834702387005,-0.02086577647477205,0.11310288919129452,-0.03804690532917529,-0.2711574555174593,-0.1960653056854162,-0.4354501105116888,-0.45026202187969566,
